       2014        694          5          0          1          1         80         14          1          1          3         12          0          0          6          3          3
       2014        695          1          0          5          0         26         14          2          1          3         12         11          0          3          3          3
       2014        696          1          0          5          0         33         16          2          1          2         12         12          0          6          3          3
       2014        697          1          0          1          0         27         16          1          1          4         12         12          0          6          4          3
       2014        698          1          0          5          0         34         16          2          1          3         12         12          0          3          3          3
       2014        699          7          0          1          1         50         14          2          1          3         12          0          0          3          3          3
       2014        700          7          0          1          0         58         16          2          1          3         12          0          0          4          3          3
       2014        701          1          0          5          0         39         20          1          2          3         12         12          0          0          3          1
       2014        702          5          0          2          3         70         12          2          2          2          9          0          0          0          1          3
       2014        703          1          0          5          5         24         13          2          2          3         10          9          0          1          1          3
       2014        704          1          0          5          4         40         14          2          2          3         11         11          0          1          1          3
       2014        705          1          0          3          2         48         14          1          1          4         12         12          0          6          4          3
       2014        706          1          0          2          1         58          7          1          1          2          3          3          0          2          2          0
       2014        707          1          0          2          3         57         12          1          1          3         12         12          0          2          3          3
       2014        708          5          0          3          3         76         10          1          1          3         12          0          0          6          3          3
       2014        709          1          0          1          2         53         11          1          1          2         12         12          0          6          3          3
       2014        710          2          0          1          0         30         15          2          1          2         12          2          0          5          3          3
       2014        711          2          0          1          2         64          2          2          1          1         98         98          0          2          2          0
       2014        712          2          0          1          4         59         10          2          1          2         12          0          0          7          2          3
       2014        713          8          0          2          3         88         12          2          1          2         13          0          0          5          2          3
       2014        714          1          0          1          1         61         16          1          2          3         12         12          0          0          3          3
       2014        715          2          0          1          2         50         16          1          3          1         11          8          0          2          2          3
       2014        716          5          0          5          0         76         19          1          3          3         12          0          0          2          3          3
       2014        717          7          0          5          0         27          6          2          1          1         98          0          0          3          3          3
       2014        718          2          0          5          2         27         12          2          2          3          8          8          0          0          4          3
       2014        719          1          0          5          0         21         12          1          2          2         12          9          0          0          3          3
       2014        720          1          0          5          0         29         16          2          2          3         12         12          0          0          3          3
       2014        721          7          0          1          7         59          8          2          2          5         12          0          0          7          2          3
       2014        722          1          0          4          2         32         13          1          2          1         10          3          0          0          2          3
       2014        723          1          0          1          2         37          6          1          3          2         12         12          0          3          2          3
       2014        724          1          0          5          2         37         15          1          1          2         11         11          0          1          2          3
       2014        725          1          0          5          0         40         18          1          1          3         12          0          0          0          2          3
       2014        726          1          0          5          0         51         14          2          1          3         12          0          0          5          2          1
       2014        727          7          0          1          1         26         12          2          1          2         12          0          0          1          2          3
       2014        728          5          0          1          0         71         18          1          1          3         12         12          0          5          4          9
       2014        729          1          0          3          3         53         16          2          2          1         12         12          0          0          3          3
       2014        730          1          0          1          2         45         14          1          1          3         12         12          0          3          3          3
       2014        731          1          0          1          2         53         16          1          1          2         12         12          0          5          4          3
       2014        732          2          0          5          0         22         14          2          2          3         98          3          0          1          3          0
       2014        733          1          0          3          2         58         20          2          2          2         12         12          0          0          4          3
       2014        734          1          0          1          1         50         16          1          1          2         12         12          0          6          4          3
       2014        735          5          0          3          1         52         10          2          1          4         12          0          0          5          3          3
       2014        736          1          0          1          4         48         12          2          1          3         12         12          0          6          3          3
       2014        737          1          0          1          2         62         12          2          1          3         12         13          0          3          3          3
       2014        738          1          0          5          2         26         12          2          1          4         12         12          0          5          3          3
       2014        739          4          0          3          4         59         12          2          1          3         98          2          0          2          3          3
       2014        740          5          0          1          1         64         12          2          1          2         12          0          0          5          3          3
       2014        741          1          0          1          3         38         18          2          2          4         12         12          0          0          2          3
       2014        742          7          0          3          4         52          8          2          2          2         10          4          0          0          1          0
       2014        743          7          0          5          0         28         12          2          2          3         98          0          0          6          3          3
       2014        744          5          0          3          2         73         19          2          2          4         12         12          0          1          3          9
       2014        745          2          0          1          0         29         12          1          1          2          8          0          0          3          2          3
       2014        746          1          0          4          2         32         14          2          2          2         12         12          0          0          3          3
       2014        747          5          0          2          5         79         11          2          2          1          2          0          0          0          3          3
       2014        748          1          0          1          2         48         20          2          1          3         12         12          0          4          3          3
       2014        749          1          0          1          1         53         12          1          1          1         10          9          0          2          2          3
       2014        750          1          0          1          2         45         11          1          1          1         10         10          0          3          2          3
       2014        751          2          0          4          3         43         14          2          1          3          9          0          0          1          4          3
       2014        752          3          0          1          1         32         20          2          1          3         12         11          0          6          4          3
       2014        753          1          0          5          2         25         12          2          2          3          9          0          0          1          3          3
       2014        754          5          0          2          1         79          9          1          2          2         13          0          0          1          2          0
       2014        755          8          0          5          1         55         12          1          2          4          9          0          0          0          2          3
       2014        756          1          0          5          2         39         15          2          2          4         12         12          0          0          3          3
       2014        757          5          0          2          2         78         14          1          2          2         98          0          0          0          3          3
       2014        758          1          0          1          3         54         14          1          2          1         12         12          0          0          3          3
       2014        759          8          0          5          0         20         12          1          2          5         10          3          0          2          5          3
       2014        760          5          0          4          5         72          8          2          1          1          9          0          0          6          1          3
       2014        761          1          0          1          1         50         12          2          1          1         12         11          0          3          3          3
       2014        762          5          0          3          3         79         12          1          1          4         13          0          0          0          3          3
       2014        763          5          0          3          1         89         12          2          1          3          2          0          0          1          1          0
       2014        764          5          0          2          1         75         12          2          3          2          8          0          0          3          2          3
       2014        765          1          0          4          2         53         12          2          1          2         10          9          0          3          2          3
       2014        766          1          0          1          2         47         12          1          1          2         12         12          0          1          2          3
       2014        767          1          0          1          2         75         12          1          2          3         12         12          0          0          3          3
       2014        768          7          0          1          1         48         12          2          1          1         12          0          0          1          2          3
       2014        769          2          0          2          3         63         16          2          2          2         12          9          0          1          3          3
       2014        770          1          0          1          3         43         16          1          1          3         12         12          0          4          4          3
       2014        771          2          0          5          0         31         19          1          1          4         12          4          0          0          2          3
       2014        772          1          0          1          1         40         20          1          1          2         12         12          0          1          3          3
       2014        773          2          0          5          0         74         18          1          1          4         12         12          0          4          3          3
       2014        774          7          0          1          3         48         16          2          1          3         12          0          0          3          3          3
       2014        775          5          0          1          0         68         14          2          1          2         12          0          0          2          4          3
       2014        776          5          0          2          2         89         12          2          1          3         13          0          0          0          4          0
       2014        777          1          0          5          0         24         13          2          2          3         13          4          0          1          1          3
       2014        778          1          0          3          1         40         15          1          3          3         10         10          0          1          3          3
       2014        779          1          0          1          0         28         10          1          1          3         12          0          0          1          3          3
       2014        780          6          0          5          0         18         13          2          2          1          1          0          0          1          1          3
       2014        781          1          0          5          0         33         13          1          1          1         12         12          0          5          3          3
       2014        782          1          0          3          1         42         12          1          1          2         12         12          0          5          3          3
       2014        783          1          0          1          3         35          3          1          3          3         11         11          0          3          3          3
       2014        784          7          0          1          1         30         14          2          1          3         12          0          0          3          4          3
       2014        785          1          0          1          2         56         13          1          3          4         13         13          0          4          4          3
       2014        786          2          0          1          3         40         19          2          1          3         13         13          0          3          3          9
       2014        787          1          0          1          2         60         20          2          1          3         12         12          0          3          4          3
       2014        788          7          0          1          2         40         12          2          1          3         98          0          0          1          2          3
       2014        789          1          0          5          0         35         20          1          1          4         12         12          0          0          5          2
       2014        790          5          0          3          5         66         13          1          2          3         12          1          0          2          3          3
       2014        791          2          0          3          3         58         14          2          2          3         12          0          0          0          3          3
       2014        792          1          0          4          3         49         13          1          2          2         12         12          0          5          3          3
       2014        793          2          0          5          0         59         17          1          2          3         12          4          0          9          2          3
       2014        794          6          0          5          3         30         12          2          2          4         12          5          0          0          3          3
       2014        795          5          0          4          2         63         13          1          2          3         10          0          0          0          2          3
       2014        796          5          0          5          0         73         11          1          2          3          7          0          0          0          4          3
       2014        797          7          0          5          4         56         10          2          2          3          6          0          0          1          1          3
       2014        798          1          0          5          0         26         15          1          2          2          9          5          0          5          3          3
       2014        799          1          0          1          0         26         16          2          2          2         12         12          0          0          3          3
       2014        800          4          0          5          1         20         12          1          1          4          7          0          0          3          4          3
       2014        801          2          0          2          1         51         13          2          1          3         12         12          0          4          3          3
       2014        802          7          0          5          0         39         12          1          1          3         11          8          0          2          3          3
       2014        803          1          0          1          3         58         12          2          1          3         12         12          0          1          3          3
       2014        804          7          0          1          2         86         12          2          1          2         12          0          0          6          2          3
       2014        805          1          0          3          2         57         12          2          1          3         12         12          0          1          4          3
       2014        806          1          0          1          2         47         16          1          1          2         12         12          0          0          5          0
       2014        807          1          0          1          2         53         19          1          1          4         12         12          0          6          4          3
       2014        808          1          0          1          1         37         19          1          1          4         12         12          0          5          4          3
       2014        809          6          0          5          0         25         16          2          1          4          2          0          0          5          5          3
       2014        810          1          0          5          0         54          8          1          3          3         12         12          0          2          3          3
       2014        811          5          0          1          2         64         12          1          1          4         12          0          0          0          3          3
       2014        812          6          0          5          6         37         16          2          2          3         11          0          0          0          1          3
       2014        813          5          0          1          3         63         12          1          1          3         12          0          0          6          3          3
       2014        814          1          0          5          0         22         12          1          1          3          9          2          0          3          2          3
       2014        815          2          0          5          2         30         14          2          2          3         12         10          0          2          3          0
       2014        816          5          0          1          2         69         14          1          1          3         12          0          0          4          3          3
       2014        817          1          0          5          1         25         13          1          2          2         12         11          0          0          2          3
       2014        818          1          0          1          1         56         12          2          1          3         12          9          0          1          2          3
       2014        819          1          0          5          1         25         12          1          2          3         12          0          0          2          3          3
       2014        820          1          0          5          0         55         12          2          1          3         12         12          0          0          2          3
       2014        821          1          0          5          2         27         14          1          1          3         11          6          0          3          2          3
       2014        822          5          0          3          2         73         12          1          1          4         12          0          0          5          4          0
       2014        823          7          0          4          3         53         11          2          1          3          8          0          0          0          2          3
       2014        824          7          0          5          0         25         19          2          1          5         12          0          0          5          4          3
       2014        825          5          0          2          3         71         11          2          1          1         10          0          0          6          1          3
       2014        826          1          0          4          3         52          8          2          1          3          9          9          0          4          2          3
       2014        827          1          0          5          1         36         14          2          1          1         12         12          0          2          3          3
       2014        828          7          0          5          0         22         12          2          1          3          9          0          0          3          3          3
       2014        829          1          0          1          0         31         16          2          1          4         12         12          0          3          4          3
       2014        830          5          0          1          0         62         12          1          1          2         12          0          0          3          2          3
       2014        831          1          0          1          0         58         16          1          1          3         12         12          0          0          3          1
       2014        832          2          0          5          1         25         12          1          1          4         12          0          0          3          3          3
       2014        833          2          0          5          0         23         13          2          2          3         11         11          0          0          1          3
       2014        834          2          0          5          0         20         11          1          3          1          7          0          0          3          1          3
       2014        835          1          0          1          0         99         18          1          1          3         13         13          0          2          3          3
       2014        836          1          0          5          0         19         14          2          2          3         12         12          0          7          2          3
       2014        837          2          0          1          4         73         14          2          1          1         13          0          0          2          8          3
       2014        838          1          0          1          2         40         16          2          1          1         12         12          0          1          4          3
       2014        839          5          0          5          1         73         16          2          1          2          2          0          0          0          2          3
       2014        840          1          0          1          2         44         14          2          1          4         12         12          0          2          3          3
       2014        841          1          0          1          2         54         16          1          1          3         12         12          0          2          3          0
       2014        842          5          0          1          2         89         15          1          1          2         12          0          0          4          3          3
       2014        843          1          0          3          4         68         19          1          1          3         12         12          0          7          4          0
       2014        844          3          0          1          2         67         17          2          1          3         12         12          0          4          4          3
       2014        845          1          0          1          1         61         18          2          3          3         12         12          0          1          4          3
       2014        846          2          0          1          0         39         14          2          3          3         12         11          0          1          4          3
       2014        847          7          0          1          3         39         16          2          1          3         12          0          0          0          4          3
       2014        848          7          0          1          1         35         18          2          1          3         12          0          0          0          3          3
       2014        849          1          0          3          3         56         15          2          1          3         12         12          0          1          3          3
       2014        850          8          0          1          0         52         12          1          1          1         12          2          0          4          2          3
       2014        851          1          0          1          0         28         15          2          1          4         12          5          0          2          4          3
       2014        852          8          0          5          0         50          6          1          1          3          1          0          0          3          1          3
       2014        853          5          0          2          5         76         11          2          1          3         10          0          0          2          2          3
       2014        854          5          0          3          2         89         16          1          1          3         11          0          0          1          2          1
       2014        855          1          0          1          0         29         13          1          1          3         12          2          0          2          2          3
       2014        856          7          0          3          8         62          6          2          1          2          8          0          0          2          2          3
       2014        857          1          0          5          0         56         11          2          1          9         13         13          0          0          2          9
       2014        858          5          0          5          0         59         12          2          2          3          9          0          0          0          2          3
       2014        859          2          0          5          1         34         15          2          3          3         13         12          0          1          4          3
       2014        860          1          0          1          0         29         19          2          1          4         12         11          0          2          4          3
       2014        861          1          0          5          0         34         16          2          1          4         12         12          0          3          4          2
       2014        862          2          0          5          0         60         19          2          1          4         12         12          0          0          3          3
       2014        863          2          0          5          0         29         18          2          1          1         12         12          0          0          2          3
       2014        864          4          0          1          4         31         14          1          1          2         12         10          0          1          2          3
       2014        865          5          0          2          2         73         12          1          1          1          9         13          0          0          1          3
       2014        866          1          0          1          1         58         14          1          1          2         12         12          0          1          3          3
       2014        867          4          0          3          2         42         12          2          1          2         12         12          0          3          2          3
       2014        868          1          0          1          1         35         18          1          1          3         12         12          0          4          3          3
       2014        869          2          0          4          5         51         15          2          3          1         12          0          0          0          1          3
       2014        870          8          0          1          3         54         14          2          3          2         12          0          0          3          1          0
       2014        871          1          0          1          2         53         15          1          1          4         12         12          0          3          4          3
       2014        872          1          0          1          2         52         20          1          1          4         12         12          0          4          4          3
       2014        873          1          0          5          0         41         12          2          1          2         12         12          0          5          4          3
       2014        874          1          0          3          0         42         16          1          1          3         12         12          0          6          4          3
       2014        875          1          0          1          1         58         12          1          1          2         12         12          0          5          2          3
       2014        876          1          0          1          3         38         10          2          3          4         12          0          0          3          3          3
       2014        877          1          0          1          2         40         17          2          1          2         12         12          0          4          3          3
       2014        878          1          0          3          2         31         13          1          1          4         12         12          0          7          4          3
       2014        879          1          0          1          6         56         16          2          2          4         12         12          0          3          3          9
       2014        880          1          0          1          1         34         17          1          1          2         12         12          0          3          3          3
       2014        881          1          0          3          3         58         11          2          1          2         12         10          0          3          2          3
       2014        882          1          0          5          1         23         14          2          1          3         12          4          0          2          2          3
       2014        883          1          0          1          2         51         20          2          1          3         12          0          0          1          3          3
       2014        884          1          0          5          2         53         13          2          1          1         12         11          0          7          2          3
       2014        885          5          0          3          0         68          7          1          1          1          9          0          0          0          2          3
       2014        886          5          0          1          6         71          6          2          1          1         12          0          0          1          2          3
       2014        887          2          0          5          1         22         16          2          2          1          9          9          0          1          1          3
       2014        888          5          0          3          5         71          8          2          1          3          7          0          0          3          1          3
       2014        889          1          0          5          0         30         16          2          1          4         12         12          0          6          4          3
       2014        890          1          0          1          4         60         12          2          1          3         12         11          0          1          2          3
       2014        891          1          0          5          0         28         14          2          1          1         12         12          0          5          3          3
       2014        892          2          0          1          4         60         20          1          1          4         12         12          0          5          4          3
       2014        893          1          0          5          0         37         12          1          1          3         12         12          0          5          2          3
       2014        894          7          0          5          3         52         12          1          2          1          9          9          0          1          2          3
       2014        895          1          0          1          2         25         18          1          1          3         12         12          0          4          1          3
       2014        896          2          0          5          0         19         13          1          1          2         12         13          0          7          2          1
       2014        897          2          0          1          1         38         18          2          1          3         12         11          0          5          3          3
       2014        898          1          0          5          0         41         16          2          1          4         12         12          0          5          3          3
       2014        899          1          0          5          0         43         16          2          2          3         12         12          0          1          3          3
       2014        900          1          0          5          0         34         12          1          1          1         11         11          0          5          2          3
       2014        901          1          0          1          0         39         14          1          2          2         12         12          0          0          3          3
       2014        902          6          0          5          0         26         13          2          1          3         11         11          0          3          1          3
       2014        903          1          0          5          0         27         18          2          1          1         10          9          0          4          2          3
       2014        904          1          0          3          3         34         12          2          1          3         10         10          0          3          2          3
       2014        905          1          0          1          1         34         12          1          2          4         12         12          0          3          3          3
       2014        906          1          0          5          1         38         17          2          1          1         12          0          0          1          1          3
       2014        907          1          0          3          0         59         13          2          1          2         12         12          0          6          3          3
       2014        908          2          0          5          0         28         12          1          3          3          9          0          0          3          2          3
       2014        909          1          0          5          5         32         14          2          3          3         12         12          0          3          3          3
       2014        910          7          0          5          0         24         12          1          3          3          8          0          0          3          2          3
       2014        911          1          0          3          5         65         13          2          3          1         12         11          0          1          1          3
       2014        912          6          0          5          0         27          8          1          3          1          3          0          0          1          3          3
       2014        913          4          0          5          1         51         19          2          3          3         11          0          0          0          1          3
       2014        914          2          0          5          7         44          8          2          3          3         10          3          0          3          3          3
       2014        915          2          0          5          4         44         12          1          3          3          5          5          0          1          2          3
       2014        916          4          0          5          0         22          0          1          2          2         98          1          0          3          1          0
       2014        917          2          0          5          2         25         10          2          2          2          5          0          0          2          1          3
       2014        918          1          0          3          3         38         14          1          2          3         10         10          0          0          2          2
       2014        919          1          0          3          1         58         12          2          2          3         12         12          0          0          3          3
       2014        920          2          0          1          2         38         20          2          1          4         12         12          0          5          4          3
       2014        921          1          0          1          2         53         16          1          1          3         12         12          0          6          4          3
       2014        922          1          0          1          2         42         13          2          1          3         12         12          0          6          3          3
       2014        923          1          0          1          6         55         17          1          1          4         12         12          0          6          4          3
       2014        924          1          0          1          3         51         16          1          1          2         12         12          0          6          4          3
       2014        925          5          0          1          2         60         12          1          1          3         12         11          0          4          3          3
       2014        926          7          0          1          0         54          8          2          3          5         13          0          0          6          4          3
       2014        927          1          0          1          4         38         16          2          1          3         12          0          0          0          2          0
       2014        928          5          0          2          3         79         15          2          1          5         12          0          0          3          4          3
       2014        929          1          0          1          2         39         12          1          1          2         12          0          0          5          4          3
       2014        930          1          0          5          2         38         16          2          1          2         12         12          0          1          3          3
       2014        931          5          0          1          2         59         12          1          1          3         12          0          0          0          3          3
       2014        932          1          0          3          1         56         12          1          1          2         12         12          0          1          4          3
       2014        933          1          0          5          0         37         14          1          1          4         12         12          0          5          3          3
